6
0,4.7
0.2,0.0054293865588180791,0.0053846197149228434,0.0053404864347552615,0.0053385940669879962,0.0052413073618990964,0.0047317484713719988,0.003313796948895522,0.00031208974956386924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0051283300507850718,0.0050860455038404693,0.0050443593898621712,0.0050425719528501122,0.0049506797422210957,0.0044693756128087883,0.0031300487248637275,0.00029478454405331382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0043267944123062041,0.0043029644654969806,0.0042660925317451297,0.0042541823878320282,0.0042529646390606279,0.0041958967192554548,0.0039641628907626071,0.0033866742444497609,0.0022400686997061611,0.00024871100444263613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.003577843589334293,0.0035628868378390875,0.0035348181993663228,0.0035192604076942631,0.0035185044751875156,0.0035115096927970323,0.0034539036300601077,0.0032779821351003819,0.0028927093346278396,0.0021837176339388081,0.0010133077169159589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.003117006019066232,0.0031078409103286989,0.0030871465946065756,0.0030707819116590719,0.0030648031733218413,0.0030654641635069826,0.003059216138203041,0.0030227078254750094,0.0029227854254643246,0.0027164926103888688,0.0023510705245429731,0.0017639577842974092,0.00088279047809940311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0033007658308241445,0.0032910604027397614,0.0032691460753980599,0.0032518166297778126,0.0032454854212096364,0.0032461853793759915,0.0032395690083111867,0.0032009083864013737,0.0030950951663845524,0.0028766405753505664,0.0024896754147411054,0.001867950060349703,0.00093483446232174388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,0.0033197693923755793,0.0033100080870465086,0.0032879675919334954,0.0032705383751681946,0.0032641707158131746,0.0032648747038619206,0.0032582202402388362,0.0032193370367992404,0.0031129146163293704,0.0028932023125463791,0.0025040092700983375,0.0018787044445642289,0.00094021660245396205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5999999999999999,0.0037071679542710245,0.0036916705775806879,0.0036625873730000164,0.0036464672309966554,0.0036456839746315754,0.0036384363595590771,0.0035787480740267887,0.003396467738875667,0.0029972689075399993,0.0022626500660473973,0.0010499346330188029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7999999999999998,0.0036107587931788589,0.0035956644435712641,0.0035673375811337269,0.0035516366619404473,0.0035508737750568706,0.003543814642539703,0.0034856786194368975,0.0033081386937876627,0.0029193214866224627,0.0022038072519630111,0.0010226298768222745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9999999999999998,0.003117006019066232,0.0031078409103286989,0.0030871465946065756,0.0030707819116590719,0.0030648031733218413,0.0030654641635069826,0.003059216138203041,0.0030227078254750094,0.0029227854254643246,0.0027164926103888688,0.0023510705245429731,0.0017639577842974092,0.00088279047809940311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
